Device: xGravity,Device: yGravity,Device: zGravity,Device: xAcceleration,Device: yAcceleration,Device: zAcceleration,Device: pitch,Device: roll,Device: yaw,Device: xRotationRate,Device: yRotationRate,Device: zRotationRate,exerciseType,exerciseSubType,timeStampSaved,individual
-0.89,-0.45,-0.04,-0.09,-0.2,0.05,0.47,-1.53,1.32,-0.37,0.55,1.61,Situp,secondHalf,2017-04-28 08:34:55:969,3
-0.95,-0.31,-0.1,0.07,-0.23,0.03,0.31,-1.46,1.29,-0.53,0.64,1.86,Situp,secondHalf,2017-04-28 08:34:56:069,3
-0.98,-0.1,-0.17,0.11,-0.15,0.06,0.1,-1.4,1.26,-0.47,0.48,1.86,Situp,secondHalf,2017-04-28 08:34:56:168,3
-0.98,0.08,-0.2,0.16,-0.08,0.03,-0.08,-1.37,1.26,-0.31,0.33,1.66,Situp,secondHalf,2017-04-28 08:34:56:268,3
-0.95,0.23,-0.22,0.18,-0.08,0.03,-0.23,-1.34,1.27,-0.13,0.13,1.49,Situp,secondHalf,2017-04-28 08:34:56:367,3
-0.9,0.37,-0.23,0.1,-0.14,-0.03,-0.38,-1.33,1.29,-0.17,0.11,1.48,Situp,secondHalf,2017-04-28 08:34:56:468,3
-0.82,0.53,-0.24,-0.01,-0.17,-0.07,-0.55,-1.29,1.31,-0.36,0.29,1.77,Situp,secondHalf,2017-04-28 08:34:56:569,3
-0.7,0.68,-0.25,-0.11,-0.03,-0.1,-0.74,-1.23,1.33,-0.46,0.45,2.16,Situp,secondHalf,2017-04-28 08:34:56:668,3
-0.51,0.82,-0.27,-0.22,-0.07,-0.06,-0.95,-1.08,1.45,-0.28,0.83,2.45,Situp,secondHalf,2017-04-28 08:34:56:767,3
-0.23,0.94,-0.26,-0.16,-0.24,-0.02,-1.22,-0.72,1.72,-0.91,1.41,2.81,Situp,secondHalf,2017-04-28 08:34:56:868,3
0.06,0.98,-0.16,-0.2,-0.12,-0.11,-1.39,0.37,2.66,-1.43,2.47,2.72,Situp,secondHalf,2017-04-28 08:34:56:968,3
0.35,0.93,0.05,-0.06,-0.16,-0.01,-1.2,1.72,-2.52,-1.85,2.2,2.98,Situp,secondHalf,2017-04-28 08:34:57:067,3
0.61,0.78,0.17,0.27,-0.12,0.14,-0.89,1.85,-2.33,-1.17,-0.64,2.38,Situp,secondHalf,2017-04-28 08:34:57:168,3
0.73,0.62,0.29,0.1,0.07,-0.24,-0.67,1.95,-2.26,-1.25,0.52,1.61,Situp,secondHalf,2017-04-28 08:34:57:268,3
0.79,0.45,0.41,0.22,-0.13,0.12,-0.47,2.05,-2.21,-0.91,-0.14,1.51,Break,Break,2017-04-28 08:34:57:369,3
0.87,0.34,0.36,0.25,0.09,0.07,-0.34,1.96,-2.21,-0.47,-0.38,0.68,Break,Break,2017-04-28 08:34:57:468,3
0.87,0.28,0.4,0.1,-0.04,-0.05,-0.28,2.0,-2.18,-0.55,0.19,0.4,Break,Break,2017-04-28 08:34:57:568,3
0.86,0.25,0.44,0.15,-0.02,0.09,-0.26,2.05,-2.14,-0.18,0.3,-0.22,Break,Break,2017-04-28 08:34:57:668,3
0.84,0.28,0.46,0.05,0.05,0.06,-0.28,2.07,-2.13,0.06,0.31,-0.29,Break,Break,2017-04-28 08:34:57:772,3
0.82,0.3,0.48,-0.04,-0.03,-0.05,-0.3,2.1,-2.12,-0.02,0.04,-0.02,Break,Break,2017-04-28 08:34:57:868,3
0.84,0.28,0.47,-0.05,0.01,-0.08,-0.28,2.09,-2.12,-0.19,-0.01,0.26,Break,Break,2017-04-28 08:34:57:968,3
0.85,0.24,0.48,-0.0,-0.0,-0.0,-0.25,2.08,-2.12,-0.24,-0.13,0.3,Break,Break,2017-04-28 08:34:58:068,3
0.85,0.21,0.47,0.03,-0.01,0.05,-0.22,2.08,-2.11,-0.14,-0.08,0.16,Break,Break,2017-04-28 08:34:58:168,3
0.86,0.21,0.47,0.05,-0.0,0.04,-0.21,2.07,-2.11,0.07,0.06,-0.04,Break,Break,2017-04-28 08:34:58:268,3
0.85,0.21,0.48,0.0,-0.02,0.01,-0.22,2.08,-2.12,0.15,0.11,-0.11,Situp,firstHalf,2017-04-28 08:34:58:371,3
0.84,0.23,0.49,-0.01,-0.01,-0.02,-0.23,2.09,-2.13,0.03,0.09,-0.03,Situp,firstHalf,2017-04-28 08:34:58:468,3
0.84,0.22,0.49,-0.01,-0.01,-0.0,-0.23,2.09,-2.13,0.21,-0.13,0.03,Situp,firstHalf,2017-04-28 08:34:58:568,3
0.82,0.31,0.48,0.49,-0.05,0.43,-0.32,2.09,-2.16,1.16,0.0,-1.48,Situp,firstHalf,2017-04-28 08:34:58:668,3
0.73,0.54,0.43,0.39,-0.37,0.28,-0.57,2.1,-2.19,2.0,0.16,-2.68,Situp,firstHalf,2017-04-28 08:34:58:768,3
0.49,0.84,0.25,0.49,-0.5,0.31,-0.99,2.03,-2.27,2.72,-0.16,-3.64,Situp,firstHalf,2017-04-28 08:34:58:869,3
0.17,0.99,-0.02,0.5,-0.41,0.48,-1.4,1.46,-2.83,2.92,-0.87,-3.83,Situp,firstHalf,2017-04-28 08:34:58:968,3
-0.29,0.92,-0.26,0.53,-0.34,0.28,-1.17,-0.83,1.36,1.82,-3.19,-3.58,Situp,firstHalf,2017-04-28 08:34:59:069,3
-0.6,0.75,-0.28,-0.12,-0.43,0.17,-0.85,-1.13,1.24,1.11,-1.74,-3.24,Situp,firstHalf,2017-04-28 08:34:59:167,3
-0.8,0.54,-0.25,-0.19,0.01,-0.13,-0.57,-1.27,1.23,0.69,-1.09,-1.98,Situp,firstHalf,2017-04-28 08:34:59:267,3
-0.9,0.39,-0.19,-0.2,-0.03,-0.09,-0.41,-1.36,1.22,0.23,-0.53,-1.47,Situp,firstHalf,2017-04-28 08:34:59:367,3
-0.95,0.26,-0.18,0.12,0.02,-0.02,-0.27,-1.38,1.21,0.25,-0.45,-1.29,Situp,firstHalf,2017-04-28 08:34:59:467,3
-0.98,0.14,-0.13,0.14,0.05,0.01,-0.14,-1.44,1.22,0.32,-0.36,-1.19,Situp,firstHalf,2017-04-28 08:34:59:568,3
-1.0,0.01,-0.08,0.13,0.09,-0.06,-0.01,-1.49,1.24,0.23,-0.92,-1.32,Situp,firstHalf,2017-04-28 08:34:59:669,3
-0.99,-0.12,-0.01,0.02,0.11,-0.07,0.12,-1.56,1.25,0.19,-0.32,-1.36,Situp,firstHalf,2017-04-28 08:34:59:768,3
-0.97,-0.26,0.02,-0.0,0.14,0.01,0.26,-1.6,1.28,0.3,-0.4,-1.44,Situp,firstHalf,2017-04-28 08:34:59:868,3
-0.92,-0.39,0.06,0.05,0.09,-0.02,0.4,-1.64,1.32,0.32,-0.25,-1.38,Situp,firstHalf,2017-04-28 08:34:59:968,3
-0.85,-0.52,0.1,0.11,-0.02,-0.03,0.54,-1.69,1.37,0.31,-0.35,-1.37,Situp,firstHalf,2017-04-28 08:35:00:068,3
-0.77,-0.62,0.16,0.03,-0.11,-0.08,0.66,-1.78,1.42,0.31,-0.8,-1.35,Situp,secondHalf,2017-04-28 08:35:00:169,3
-0.69,-0.68,0.23,-0.67,-0.26,-0.18,0.75,-1.9,1.48,-0.3,0.31,-0.89,Situp,secondHalf,2017-04-28 08:35:00:268,3
-0.71,-0.68,0.19,0.16,-0.04,0.25,0.75,-1.83,1.47,-0.11,0.63,0.67,Situp,secondHalf,2017-04-28 08:35:00:368,3
-0.77,-0.63,0.11,0.06,-0.3,0.05,0.68,-1.71,1.43,-0.14,0.74,0.62,Situp,secondHalf,2017-04-28 08:35:00:468,3
-0.8,-0.59,0.06,0.18,-0.29,-0.04,0.63,-1.65,1.4,-0.17,0.45,0.8,Situp,secondHalf,2017-04-28 08:35:00:568,3
-0.86,-0.5,0.01,-0.09,-0.08,0.03,0.53,-1.58,1.37,-0.28,0.48,1.36,Situp,secondHalf,2017-04-28 08:35:00:668,3
-0.94,-0.35,-0.08,0.04,-0.19,0.04,0.35,-1.49,1.34,-0.3,0.63,1.71,Situp,secondHalf,2017-04-28 08:35:00:768,3
-0.98,-0.17,-0.13,0.06,-0.12,0.02,0.17,-1.44,1.33,-0.28,0.46,1.83,Situp,secondHalf,2017-04-28 08:35:00:868,3
-0.98,0.01,-0.18,0.07,-0.12,-0.01,-0.01,-1.39,1.33,-0.27,0.58,1.8,Situp,secondHalf,2017-04-28 08:35:00:969,3
-0.96,0.18,-0.23,0.11,-0.15,0.01,-0.18,-1.33,1.34,-0.35,0.64,1.79,Situp,secondHalf,2017-04-28 08:35:01:067,3
-0.89,0.35,-0.28,0.13,-0.14,0.06,-0.36,-1.27,1.35,-0.38,0.54,1.74,Situp,secondHalf,2017-04-28 08:35:01:168,3
-0.8,0.52,-0.29,0.06,-0.22,0.0,-0.55,-1.23,1.37,-0.43,0.29,1.57,Situp,secondHalf,2017-04-28 08:35:01:268,3
-0.7,0.65,-0.3,-0.08,-0.11,-0.02,-0.71,-1.16,1.38,-0.63,0.62,1.78,Situp,secondHalf,2017-04-28 08:35:01:367,3
-0.5,0.82,-0.28,-0.12,-0.08,-0.09,-0.95,-1.06,1.42,-0.85,0.82,2.34,Situp,secondHalf,2017-04-28 08:35:01:468,3
-0.29,0.93,-0.24,-0.04,-0.13,-0.1,-1.18,-0.88,1.54,-0.92,0.96,2.6,Situp,secondHalf,2017-04-28 08:35:01:567,3
-0.0,0.99,-0.15,-0.2,-0.06,-0.07,-1.42,-0.01,2.32,-1.16,1.04,2.7,Situp,secondHalf,2017-04-28 08:35:01:668,3
0.28,0.96,-0.02,-0.12,-0.17,-0.01,-1.28,1.51,-2.52,-1.27,1.13,2.81,Situp,secondHalf,2017-04-28 08:35:01:768,3
0.53,0.84,0.11,0.03,0.05,0.01,-1.0,1.78,-2.3,-1.12,0.25,2.65,Situp,secondHalf,2017-04-28 08:35:01:867,3
0.7,0.69,0.17,0.1,-0.09,0.05,-0.77,1.81,-2.23,-0.83,-0.22,1.75,Situp,secondHalf,2017-04-28 08:35:01:968,3
0.81,0.55,0.23,0.04,-0.04,-0.06,-0.58,1.85,-2.19,-0.75,0.14,1.48,Break,Break,2017-04-28 08:35:02:068,3
0.87,0.43,0.24,0.01,-0.0,-0.01,-0.44,1.84,-2.17,-0.45,0.21,1.17,Break,Break,2017-04-28 08:35:02:168,3
0.89,0.33,0.31,0.01,-0.05,-0.02,-0.34,1.9,-2.15,-0.38,0.62,0.81,Break,Break,2017-04-28 08:35:02:268,3
0.89,0.27,0.37,0.22,-0.04,0.06,-0.28,1.96,-2.14,-0.19,0.51,0.08,Break,Break,2017-04-28 08:35:02:368,3
0.88,0.29,0.38,0.23,-0.01,0.13,-0.29,1.98,-2.13,0.03,-0.01,-0.36,Break,Break,2017-04-28 08:35:02:468,3
0.86,0.32,0.39,-0.06,-0.04,-0.05,-0.33,2.0,-2.13,0.15,0.32,-0.27,Break,Break,2017-04-28 08:35:02:568,3
0.85,0.33,0.4,-0.08,-0.01,-0.07,-0.34,2.01,-2.13,-0.09,0.24,0.04,Break,Break,2017-04-28 08:35:02:668,3
0.86,0.31,0.41,-0.05,-0.01,-0.05,-0.32,2.02,-2.12,-0.24,-0.06,0.3,Break,Break,2017-04-28 08:35:02:768,3
0.87,0.27,0.41,-0.02,0.01,0.03,-0.28,2.01,-2.12,-0.21,-0.14,0.35,Break,Break,2017-04-28 08:35:02:868,3
0.87,0.25,0.42,0.05,-0.01,0.0,-0.25,2.02,-2.11,0.0,0.35,-0.05,Break,Break,2017-04-28 08:35:02:968,3
0.87,0.26,0.42,0.05,-0.01,-0.0,-0.26,2.02,-2.11,0.08,0.09,-0.18,setBreak,setBreak,2017-04-28 08:35:03:083,3
0.86,0.27,0.44,-0.03,-0.01,-0.01,-0.27,2.04,-2.11,-0.0,0.07,-0.12,setBreak,setBreak,2017-04-28 08:35:03:168,3
0.85,0.28,0.44,-0.02,-0.0,0.0,-0.28,2.05,-2.11,0.03,0.1,-0.08,setBreak,setBreak,2017-04-28 08:35:03:268,3
0.85,0.29,0.44,-0.0,-0.02,0.02,-0.3,2.04,-2.11,0.15,0.17,-0.14,setBreak,setBreak,2017-04-28 08:35:03:369,3
0.84,0.31,0.44,0.02,-0.01,-0.01,-0.31,2.05,-2.11,0.07,0.05,-0.13,setBreak,setBreak,2017-04-28 08:35:03:475,3
0.84,0.31,0.45,-0.04,-0.01,-0.05,-0.32,2.06,-2.11,-0.05,0.14,0.02,setBreak,setBreak,2017-04-28 08:35:03:571,3
0.84,0.3,0.45,-0.03,0.01,-0.01,-0.31,2.07,-2.11,-0.11,0.02,0.16,setBreak,setBreak,2017-04-28 08:35:03:672,3
0.85,0.28,0.45,0.01,0.01,0.01,-0.28,2.06,-2.11,-0.11,-0.15,0.2,setBreak,setBreak,2017-04-28 08:35:03:770,3
0.85,0.26,0.45,0.0,-0.01,-0.01,-0.27,2.05,-2.1,-0.14,0.08,0.01,setBreak,setBreak,2017-04-28 08:35:03:871,3
0.84,0.27,0.47,0.1,-0.05,-0.06,-0.28,2.08,-2.08,-0.26,0.43,-0.47,setBreak,setBreak,2017-04-28 08:35:03:972,3
0.77,0.33,0.55,0.12,-0.06,0.02,-0.33,2.19,-2.0,-0.16,0.96,-1.13,setBreak,setBreak,2017-04-28 08:35:04:071,3
0.71,0.42,0.57,0.16,-0.16,-0.02,-0.43,2.25,-1.91,0.02,0.11,-1.45,setBreak,setBreak,2017-04-28 08:35:04:171,3
0.61,0.55,0.58,0.08,-0.15,0.03,-0.58,2.33,-1.8,0.25,0.02,-1.88,setBreak,setBreak,2017-04-28 08:35:04:271,3
0.49,0.67,0.55,0.12,-0.16,0.09,-0.74,2.42,-1.66,0.67,0.32,-2.32,setBreak,setBreak,2017-04-28 08:35:04:372,3
0.27,0.82,0.51,0.16,-0.17,0.18,-0.96,2.65,-1.43,1.32,0.96,-2.79,setBreak,setBreak,2017-04-28 08:35:04:471,3
-0.04,0.93,0.36,0.21,-0.17,0.27,-1.2,-3.02,-0.9,2.25,1.48,-2.88,setBreak,setBreak,2017-04-28 08:35:04:571,3
-0.32,0.94,0.12,0.24,-0.16,0.15,-1.22,-1.93,0.15,2.0,0.1,-2.09,setBreak,setBreak,2017-04-28 08:35:04:671,3
-0.5,0.87,-0.0,0.08,-0.11,0.04,-1.05,-1.56,0.63,1.17,-1.02,-1.85,setBreak,setBreak,2017-04-28 08:35:04:771,3
-0.64,0.77,0.01,0.11,-0.13,-0.17,-0.88,-1.59,0.78,1.0,-1.48,-1.73,setBreak,setBreak,2017-04-28 08:35:04:871,3
-0.75,0.66,-0.0,-0.09,-0.08,0.15,-0.72,-1.57,0.92,0.82,-0.59,-1.96,setBreak,setBreak,2017-04-28 08:35:04:971,3
-0.76,0.62,0.18,-0.6,0.02,-0.44,-0.67,-1.81,0.9,-0.11,-0.11,0.36,setBreak,setBreak,2017-04-28 08:35:05:072,3
-0.8,0.6,-0.06,0.16,0.07,0.21,-0.64,-1.5,0.95,0.2,1.14,-0.32,setBreak,setBreak,2017-04-28 08:35:05:177,3
-0.84,0.54,-0.02,0.39,0.09,0.05,-0.57,-1.55,0.95,-0.12,-1.25,-1.09,setBreak,setBreak,2017-04-28 08:35:05:270,3
-0.9,0.43,-0.01,-0.03,0.18,0.04,-0.45,-1.56,0.94,-0.06,0.43,-1.42,setBreak,setBreak,2017-04-28 08:35:05:370,3
-0.96,0.28,0.0,0.14,0.07,0.06,-0.28,-1.57,0.93,-0.14,-0.2,-1.53,setBreak,setBreak,2017-04-28 08:35:05:471,3
-0.99,0.13,-0.02,0.0,0.05,0.07,-0.13,-1.55,0.91,-0.14,0.52,-1.7,setBreak,setBreak,2017-04-28 08:35:05:570,3
-1.0,-0.03,-0.05,-0.01,0.11,0.06,0.03,-1.52,0.88,-0.32,0.44,-1.72,setBreak,setBreak,2017-04-28 08:35:05:671,3
-0.97,-0.2,-0.12,-0.07,0.1,0.07,0.2,-1.45,0.84,-0.37,0.79,-1.56,setBreak,setBreak,2017-04-28 08:35:05:771,3
-0.92,-0.34,-0.22,0.1,0.12,0.06,0.35,-1.34,0.77,-0.53,0.44,-1.62,setBreak,setBreak,2017-04-28 08:35:05:874,3
-0.88,-0.42,-0.22,-0.1,0.01,0.0,0.43,-1.32,0.66,-0.7,-0.07,-0.5,setBreak,setBreak,2017-04-28 08:35:05:971,3
-0.85,-0.42,-0.31,-0.29,-0.05,0.24,0.44,-1.22,0.62,-0.25,1.08,0.34,setBreak,setBreak,2017-04-28 08:35:06:069,3
-0.84,-0.36,-0.41,-0.05,-0.06,0.16,0.37,-1.12,0.62,-0.24,0.78,0.83,setBreak,setBreak,2017-04-28 08:35:06:172,3
-0.83,-0.29,-0.47,0.08,-0.17,0.26,0.3,-1.06,0.66,0.26,0.82,0.87,setBreak,setBreak,2017-04-28 08:35:06:271,3
-0.82,-0.23,-0.52,-0.02,-0.27,0.08,0.23,-1.01,0.75,0.39,0.53,1.29,setBreak,setBreak,2017-04-28 08:35:06:371,3
-0.81,-0.14,-0.57,-0.26,-0.21,0.06,0.14,-0.96,0.86,0.64,1.15,1.63,setBreak,setBreak,2017-04-28 08:35:06:472,3
-0.75,-0.04,-0.66,-0.32,-0.28,0.11,0.04,-0.84,1.04,0.85,1.64,1.57,setBreak,setBreak,2017-04-28 08:35:06:571,3
-0.61,-0.05,-0.79,-0.21,-0.09,0.21,0.05,-0.66,1.19,1.0,2.34,0.78,setBreak,setBreak,2017-04-28 08:35:06:671,3
-0.47,-0.09,-0.88,-0.03,0.16,0.05,0.09,-0.49,1.28,0.56,1.96,0.3,setBreak,setBreak,2017-04-28 08:35:06:779,3
-0.28,-0.1,-0.95,0.26,0.11,0.21,0.1,-0.29,1.3,-0.11,1.04,-0.25,setBreak,setBreak,2017-04-28 08:35:06:870,3
-0.25,-0.1,-0.96,0.47,0.21,0.33,0.1,-0.25,1.27,-0.06,-0.25,-0.48,setBreak,setBreak,2017-04-28 08:35:06:972,3
-0.23,-0.11,-0.97,0.32,0.23,0.27,0.11,-0.24,1.22,0.13,0.39,-0.58,setBreak,setBreak,2017-04-28 08:35:07:072,3
-0.28,-0.19,-0.94,0.3,0.02,-0.09,0.19,-0.29,1.16,1.28,-1.54,-1.06,setBreak,setBreak,2017-04-28 08:35:07:171,3
-0.28,-0.37,-0.89,-0.29,-0.27,-0.31,0.37,-0.3,1.07,1.59,0.93,-1.73,setBreak,setBreak,2017-04-28 08:35:07:271,3
-0.17,-0.53,-0.83,-0.1,-0.29,-0.35,0.56,-0.2,0.94,1.21,0.8,-1.59,setBreak,setBreak,2017-04-28 08:35:07:369,3
0.0,-0.62,-0.78,0.06,-0.11,-0.19,0.67,0.0,0.76,0.72,0.57,-1.41,setBreak,setBreak,2017-04-28 08:35:07:472,3
0.08,-0.66,-0.75,0.27,-0.04,0.06,0.72,0.11,0.59,0.55,-0.46,-1.31,setBreak,setBreak,2017-04-28 08:35:07:571,3
0.13,-0.69,-0.72,0.11,-0.13,0.05,0.76,0.18,0.38,0.68,-0.71,-1.6,setBreak,setBreak,2017-04-28 08:35:07:670,3
0.2,-0.72,-0.67,-0.07,-0.07,0.03,0.8,0.29,0.14,1.0,-0.47,-1.44,setBreak,setBreak,2017-04-28 08:35:07:772,3
0.26,-0.76,-0.59,-0.16,-0.07,0.05,0.87,0.42,-0.07,1.26,-0.05,-0.86,setBreak,setBreak,2017-04-28 08:35:07:870,3
0.3,-0.82,-0.48,-0.06,-0.05,0.11,0.96,0.56,-0.28,1.39,-0.66,-0.5,setBreak,setBreak,2017-04-28 08:35:07:971,3
0.28,-0.86,-0.42,0.07,0.07,0.19,1.04,0.58,-0.45,1.07,-1.74,-0.37,setBreak,setBreak,2017-04-28 08:35:08:071,3
0.21,-0.89,-0.4,0.08,0.07,0.19,1.11,0.48,-0.61,0.8,-2.65,-0.19,setBreak,setBreak,2017-04-28 08:35:08:171,3
0.13,-0.91,-0.39,0.03,-0.01,0.15,1.15,0.34,-0.71,0.35,-2.1,-0.25,setBreak,setBreak,2017-04-28 08:35:08:270,3
0.09,-0.91,-0.4,-0.01,0.02,0.12,1.15,0.22,-0.8,-0.14,-1.82,-0.45,setBreak,setBreak,2017-04-28 08:35:08:371,3
0.08,-0.9,-0.43,-0.12,0.1,0.16,1.12,0.19,-0.89,-0.31,-0.66,-0.39,setBreak,setBreak,2017-04-28 08:35:08:470,3
0.07,-0.9,-0.42,-0.09,-0.05,0.09,1.13,0.17,-0.91,0.12,0.15,-0.24,setBreak,setBreak,2017-04-28 08:35:08:570,3
0.09,-0.92,-0.39,-0.04,-0.13,-0.03,1.16,0.22,-0.98,0.36,-0.51,-0.36,setBreak,setBreak,2017-04-28 08:35:08:671,3
0.14,-0.93,-0.34,-0.48,-0.3,-0.28,1.2,0.39,-1.14,0.66,0.93,-0.62,setBreak,setBreak,2017-04-28 08:35:08:771,3
0.17,-0.92,-0.34,-0.08,0.29,-0.13,1.18,0.45,-1.16,-0.59,0.22,0.3,setBreak,setBreak,2017-04-28 08:35:08:871,3
0.12,-0.93,-0.35,-0.36,0.16,0.06,1.19,0.34,-0.99,0.18,0.53,0.93,setBreak,setBreak,2017-04-28 08:35:08:970,3
0.04,-0.95,-0.32,-0.06,-0.03,-0.17,1.24,0.13,-0.72,0.27,0.13,1.0,setBreak,setBreak,2017-04-28 08:35:09:070,3
-0.06,-0.95,-0.32,0.17,0.01,-0.23,1.24,-0.19,-0.4,-0.07,-0.37,0.83,setBreak,setBreak,2017-04-28 08:35:09:171,3
-0.11,-0.94,-0.33,0.23,0.01,0.02,1.21,-0.32,-0.32,-0.24,-0.75,0.05,setBreak,setBreak,2017-04-28 08:35:09:270,3
-0.12,-0.93,-0.35,0.2,-0.02,0.19,1.19,-0.34,-0.36,-0.42,-0.78,-0.27,setBreak,setBreak,2017-04-28 08:35:09:371,3
-0.11,-0.92,-0.37,0.09,-0.13,0.23,1.17,-0.29,-0.55,-0.25,-1.28,-0.8,setBreak,setBreak,2017-04-28 08:35:09:472,3
-0.07,-0.92,-0.37,-0.11,-0.04,0.11,1.18,-0.18,-0.77,0.0,-0.6,-0.82,setBreak,setBreak,2017-04-28 08:35:09:571,3
-0.03,-0.93,-0.36,-0.04,-0.07,0.1,1.2,-0.08,-0.94,0.22,-0.57,-0.54,setBreak,setBreak,2017-04-28 08:35:09:671,3
0.0,-0.94,-0.34,0.02,-0.14,0.02,1.23,0.01,-1.07,0.2,-0.04,-0.47,setBreak,setBreak,2017-04-28 08:35:09:771,3
0.02,-0.95,-0.32,0.05,-0.01,0.05,1.25,0.07,-1.14,0.2,-0.17,0.07,setBreak,setBreak,2017-04-28 08:35:09:871,3
-0.01,-0.96,-0.28,-0.0,0.02,0.11,1.29,-0.04,-1.05,0.2,-0.23,0.49,setBreak,setBreak,2017-04-28 08:35:09:972,3
-0.08,-0.97,-0.25,-0.02,-0.04,0.04,1.31,-0.3,-0.79,0.3,0.2,0.78,setBreak,setBreak,2017-04-28 08:35:10:072,3
-0.13,-0.97,-0.23,0.08,-0.09,-0.09,1.31,-0.53,-0.56,0.21,-0.2,0.21,setBreak,setBreak,2017-04-28 08:35:10:171,3
-0.13,-0.97,-0.22,-0.16,0.04,-0.19,1.31,-0.52,-0.51,0.21,1.14,0.24,setBreak,setBreak,2017-04-28 08:35:10:269,3
-0.13,-0.97,-0.22,0.05,0.03,-0.18,1.31,-0.52,-0.4,0.02,0.79,0.22,setBreak,setBreak,2017-04-28 08:35:10:371,3
-0.12,-0.97,-0.23,0.04,0.07,-0.19,1.31,-0.48,-0.4,0.04,0.05,-0.23,setBreak,setBreak,2017-04-28 08:35:10:470,3
-0.1,-0.97,-0.23,-0.15,0.07,-0.16,1.32,-0.41,-0.46,-0.02,0.35,-0.15,setBreak,setBreak,2017-04-28 08:35:10:571,3
-0.09,-0.97,-0.24,-0.09,0.06,-0.15,1.32,-0.35,-0.5,-0.07,0.29,0.11,setBreak,setBreak,2017-04-28 08:35:10:669,3
-0.1,-0.96,-0.25,0.01,0.08,-0.16,1.3,-0.37,-0.45,-0.12,0.2,0.15,setBreak,setBreak,2017-04-28 08:35:10:771,3
-0.11,-0.95,-0.28,0.15,0.09,-0.09,1.26,-0.36,-0.48,-0.07,-0.67,0.09,setBreak,setBreak,2017-04-28 08:35:10:870,3
-0.13,-0.96,-0.26,-0.0,0.06,-0.02,1.28,-0.46,-0.45,0.3,-0.84,-0.05,setBreak,setBreak,2017-04-28 08:35:10:973,3
-0.16,-0.96,-0.21,-0.02,0.03,-0.09,1.3,-0.63,-0.4,0.28,-1.06,0.01,setBreak,setBreak,2017-04-28 08:35:11:071,3
-0.16,-0.97,-0.18,-0.1,-0.01,-0.13,1.33,-0.7,-0.37,0.24,-0.03,-0.29,setBreak,setBreak,2017-04-28 08:35:11:171,3
-0.13,-0.98,-0.17,-0.11,0.0,-0.04,1.36,-0.64,-0.42,0.32,0.46,-0.44,setBreak,setBreak,2017-04-28 08:35:11:270,3
-0.08,-0.99,-0.14,-0.07,-0.0,-0.04,1.41,-0.54,-0.47,0.28,0.14,-0.3,setBreak,setBreak,2017-04-28 08:35:11:372,3
-0.06,-0.99,-0.13,-0.1,0.0,-0.09,1.43,-0.42,-0.56,0.03,0.79,-0.14,setBreak,setBreak,2017-04-28 08:35:11:470,3
-0.06,-0.99,-0.14,0.02,-0.01,-0.0,1.42,-0.39,-0.51,-0.16,0.69,0.32,setBreak,setBreak,2017-04-28 08:35:11:571,3
-0.1,-0.98,-0.16,0.18,-0.07,0.08,1.38,-0.57,-0.3,-0.19,-0.27,0.59,setBreak,setBreak,2017-04-28 08:35:11:670,3
-0.16,-0.97,-0.16,0.21,-0.07,0.03,1.34,-0.78,-0.15,-0.07,-0.78,0.45,setBreak,setBreak,2017-04-28 08:35:11:770,3
-0.21,-0.97,-0.16,0.16,-0.05,0.0,1.31,-0.9,-0.07,-0.11,-0.17,0.27,setBreak,setBreak,2017-04-28 08:35:11:870,3
-0.19,-0.97,-0.16,0.11,-0.09,0.03,1.32,-0.86,-0.11,-0.09,0.13,-0.11,setBreak,setBreak,2017-04-28 08:35:11:971,3
-0.16,-0.97,-0.17,0.05,0.01,0.04,1.34,-0.76,-0.17,0.03,0.48,-0.02,setBreak,setBreak,2017-04-28 08:35:12:071,3
-0.14,-0.98,-0.16,0.15,-0.06,0.02,1.35,-0.71,-0.21,-0.07,-0.35,-0.06,setBreak,setBreak,2017-04-28 08:35:12:170,3
-0.11,-0.98,-0.16,0.0,-0.03,-0.07,1.37,-0.62,-0.38,-0.04,-0.7,-0.38,setBreak,setBreak,2017-04-28 08:35:12:269,3
-0.09,-0.98,-0.15,-0.13,0.1,-0.11,1.39,-0.53,-0.52,0.03,-0.3,-0.2,setBreak,setBreak,2017-04-28 08:35:12:371,3
-0.09,-0.98,-0.16,-0.04,-0.02,-0.12,1.39,-0.5,-0.6,-0.16,-0.77,-0.2,setBreak,setBreak,2017-04-28 08:35:12:470,3
-0.06,-0.98,-0.17,-0.19,0.01,-0.18,1.39,-0.35,-0.81,-0.16,-0.34,-0.45,setBreak,setBreak,2017-04-28 08:35:12:568,3
-0.03,-0.98,-0.19,-0.25,0.1,-0.14,1.38,-0.18,-1.01,-0.23,-0.13,-0.2,setBreak,setBreak,2017-04-28 08:35:12:669,3
-0.02,-0.98,-0.2,-0.31,0.11,-0.11,1.37,-0.12,-1.06,-0.01,0.39,0.01,setBreak,setBreak,2017-04-28 08:35:12:771,3
-0.02,-0.98,-0.19,-0.17,0.1,-0.14,1.38,-0.13,-1.01,0.17,0.3,0.14,setBreak,setBreak,2017-04-28 08:35:12:871,3
-0.05,-0.99,-0.16,-0.14,0.03,-0.15,1.4,-0.28,-0.81,0.33,0.35,0.37,setBreak,setBreak,2017-04-28 08:35:12:972,3
